Serial,date,time of year,Year,Hour,Day off,Weekday,Workingday,Weather,Temp,Feel_Temp, Humidity,Fog Density,Foreigners,Local,Total Visitors
4823,25-11-2011,4,0,2,0,5,1,1,0.28,0.2879,0.812791287,0.81,4,6,10
4824,25-11-2011,4,0,5,0,5,1,1,0.28,0.3182,0.806505187,0.75,2,3,5
4825,25-11-2011,4,0,6,0,5,1,1,0.26,0.2727,0.777300432,0.81,4,9,13
4826,25-11-2011,4,0,7,0,5,1,1,0.26,0.303,0.787320169,0.81,4,31,35
4827,25-11-2011,4,0,10,0,5,1,1,0.36,0.3485,0.806562399,0.71,60,82,142
4828,25-11-2011,4,0,11,0,5,1,1,0.4,0.4091,0.823222905,0.66,99,127,226
4829,25-11-2011,4,0,12,0,5,1,1,0.46,0.4545,0.846273698,0.51,126,146,272
4830,25-11-2011,4,0,13,0,5,1,1,0.5,0.4848,0.879275431,0.45,143,140,283
4831,25-11-2011,4,0,16,0,5,1,1,0.5,0.4848,0.905373032,0.39,122,139,261
4832,25-11-2011,4,0,17,0,5,1,1,0.5,0.4848,0.898210245,0.34,57,127,184
4833,25-11-2011,4,0,19,0,5,1,1,0.42,0.4242,0.892947536,0.67,38,96,134
4834,25-11-2011,4,0,22,0,5,1,1,0.34,0.3485,0.888723117,0.71,12,46,58
4835,25-11-2011,4,0,23,0,5,1,1,0.34,0.3485,0.880090864,0.76,5,28,33
4836,26-11-2011,4,0,2,0,6,0,1,0.3,0.3182,0.872575509,0.81,3,20,23
4837,26-11-2011,4,0,3,0,6,0,1,0.3,0.3333,0.882507533,0.81,8,9,17
4838,26-11-2011,4,0,5,0,6,0,1,0.3,0.3182,0.894380754,0.75,0,3,3
4839,26-11-2011,4,0,6,0,6,0,2,0.3,0.3182,0.908708132,0.75,2,8,10
4840,26-11-2011,4,0,7,0,6,0,1,0.26,0.2727,0.922429061,0.87,4,13,17
4841,26-11-2011,4,0,8,0,6,0,1,0.32,0.3333,0.915494001,0.76,10,50,60
4842,26-11-2011,4,0,9,0,6,0,1,0.34,0.3485,0.900797211,0.76,16,67,83
4843,26-11-2011,4,0,12,0,6,0,1,0.44,0.4394,0.896908451,0.51,137,172,309
4844,26-11-2011,4,0,13,0,6,0,1,0.48,0.4697,0.845149407,0.44,177,148,325
4845,26-11-2011,4,0,14,0,6,0,2,0.48,0.4697,0.828305378,0.48,141,158,299
4846,26-11-2011,4,0,15,0,6,0,2,0.5,0.4848,0.817351225,0.42,154,160,314
4847,26-11-2011,4,0,17,0,6,0,2,0.46,0.4545,0.838173484,0.47,62,122,184
4848,26-11-2011,4,0,18,0,6,0,2,0.42,0.4242,0.86809718,0.62,67,118,185
4849,26-11-2011,4,0,19,0,6,0,2,0.4,0.4091,0.855947591,0.71,46,100,146
4850,26-11-2011,4,0,20,0,6,0,2,0.42,0.4242,0.930205387,0.58,55,86,141
4851,26-11-2011,4,0,21,0,6,0,2,0.38,0.3939,1.115897115,0.82,20,72,92
4852,26-11-2011,4,0,22,0,6,0,2,0.38,0.3939,1.113040448,0.76,14,51,65
4853,27-11-2011,4,0,1,0,0,0,1,0.36,0.3788,1.088510278,0.81,9,35,44
4854,27-11-2011,4,0,2,0,0,0,1,0.34,0.3636,1.043517845,0.81,9,22,31
4855,27-11-2011,4,0,3,0,0,0,1,0.34,0.3636,1.049831446,0.87,9,8,17
4856,27-11-2011,4,0,4,0,0,0,1,0.34,0.3485,1.047030093,0.87,0,4,4
4857,27-11-2011,4,0,5,0,0,0,1,0.36,0.3485,1.05410239,0.87,0,5,5
4858,27-11-2011,4,0,9,0,0,0,1,0.46,0.4545,1.030921063,0.72,21,90,111
4859,27-11-2011,4,0,12,0,0,0,1,0.54,0.5152,1.023611323,0.56,63,193,256
4860,27-11-2011,4,0,15,0,0,0,1,0.62,0.6212,1.013037129,0.43,96,221,317
4861,27-11-2011,4,0,16,0,0,0,1,0.56,0.5303,0.998552077,0.52,94,229,323
4862,27-11-2011,4,0,20,0,0,0,1,0.5,0.4848,0.998494167,0.63,10,94,104
4863,27-11-2011,4,0,21,0,0,0,1,0.48,0.4697,1.008640431,0.67,13,75,88
4864,27-11-2011,4,0,22,0,0,0,1,0.48,0.4697,1.043379461,0.72,13,53,66
4865,28-11-2011,4,0,0,0,1,1,1,0.46,0.4545,1.039968478,0.77,6,10,16
4866,28-11-2011,4,0,4,0,1,1,1,0.44,0.4394,1.067901653,0.82,0,4,4
4867,28-11-2011,4,0,5,0,1,1,1,0.4,0.4091,1.080951876,0.87,0,34,34
4868,28-11-2011,4,0,7,0,1,1,1,0.42,0.4242,1.115172568,0.88,7,270,277
4869,28-11-2011,4,0,8,0,1,1,2,0.42,0.4242,0.965800162,0.94,13,394,407
4870,28-11-2011,4,0,14,0,1,1,1,0.6,0.6212,0.915811604,0.56,14,129,143
4871,28-11-2011,4,0,15,0,1,1,1,0.58,0.5455,0.891657704,0.6,18,132,150
4872,28-11-2011,4,0,16,0,1,1,1,0.56,0.5303,0.931681097,0.6,24,240,264
4873,28-11-2011,4,0,17,0,1,1,1,0.58,0.5455,1.047349664,0.56,24,444,468
4874,28-11-2011,4,0,18,0,1,1,1,0.56,0.5303,1.03456577,0.64,20,396,416
4875,28-11-2011,4,0,20,0,1,1,2,0.54,0.5152,1.101903595,0.73,12,206,218
4876,28-11-2011,4,0,21,0,1,1,2,0.54,0.5152,1.108812826,0.77,4,152,156
4877,29-11-2011,4,0,0,0,2,1,1,0.52,0.5,1.114775946,0.83,4,18,22
4878,29-11-2011,4,0,3,0,2,1,2,0.5,0.4848,1.128109883,0.88,0,2,2
4879,29-11-2011,4,0,5,0,2,1,1,0.5,0.4848,1.120063595,0.88,1,21,22
4880,29-11-2011,4,0,6,0,2,1,1,0.52,0.5,1.105584956,0.83,1,88,89
4881,29-11-2011,4,0,7,0,2,1,1,0.52,0.5,1.110328462,0.77,12,330,342
4882,29-11-2011,4,0,8,0,2,1,1,0.54,0.5152,1.108692528,0.77,9,440,449
4883,29-11-2011,4,0,9,0,2,1,3,0.56,0.5303,1.116957776,0.73,5,197,202
4884,29-11-2011,4,0,10,0,2,1,3,0.56,0.5303,1.131109996,0.73,2,34,36
4885,29-11-2011,4,0,11,0,2,1,3,0.5,0.4848,1.147123944,0.88,1,10,11
4886,29-11-2011,4,0,12,0,2,1,3,0.42,0.4242,1.166526712,0.82,1,17,18
4887,29-11-2011,4,0,13,0,2,1,3,0.42,0.4242,1.177853979,0.77,0,22,22
4888,29-11-2011,4,0,16,0,2,1,3,0.4,0.4091,1.214603768,0.87,5,146,151
4889,29-11-2011,4,0,17,0,2,1,2,0.4,0.4091,1.24068329,0.87,8,346,354
4890,29-11-2011,4,0,18,0,2,1,2,0.4,0.4091,1.253910128,0.82,11,347,358
4891,29-11-2011,4,0,19,0,2,1,2,0.4,0.4091,1.30531448,0.82,6,244,250
4892,29-11-2011,4,0,20,0,2,1,2,0.38,0.3939,1.34771842,0.87,8,176,184
4893,29-11-2011,4,0,21,0,2,1,2,0.38,0.3939,1.404913381,0.87,9,116,125
4894,29-11-2011,4,0,22,0,2,1,1,0.38,0.3939,1.417220651,0.82,5,90,95
4895,29-11-2011,4,0,23,0,2,1,1,0.36,0.3333,1.464390129,0.76,0,53,53
4896,30-11-2011,4,0,0,0,3,1,1,0.36,0.3333,1.534608265,0.62,1,23,24
4897,30-11-2011,4,0,4,0,3,1,1,0.3,0.2879,1.52413761,0.75,0,5,5
4898,30-11-2011,4,0,5,0,3,1,1,0.28,0.2727,1.568748345,0.81,1,21,22
4899,30-11-2011,4,0,6,0,3,1,1,0.26,0.2727,1.61545451,0.87,3,100,103
4900,30-11-2011,4,0,8,0,3,1,1,0.28,0.2727,1.61326946,0.81,13,465,478
4901,30-11-2011,4,0,9,0,3,1,1,0.3,0.2879,1.605341703,0.75,7,186,193
4902,30-11-2011,4,0,10,0,3,1,1,0.34,0.3182,1.595581584,0.66,15,95,110
4903,30-11-2011,4,0,13,0,3,1,2,0.38,0.3939,1.559114524,0.43,16,131,147
4904,30-11-2011,4,0,17,0,3,1,2,0.34,0.303,1.541826325,0.49,15,365,380
4905,30-11-2011,4,0,18,0,3,1,1,0.34,0.303,1.541698138,0.49,7,369,376
4906,30-11-2011,4,0,20,0,3,1,2,0.32,0.303,1.544237827,0.57,6,184,190
4907,30-11-2011,4,0,21,0,3,1,1,0.32,0.2879,1.532190894,0.53,7,128,135
4908,30-11-2011,4,0,23,0,3,1,1,0.28,0.2576,1.530806549,0.52,4,46,50
4909,01-12-2011,4,0,0,0,4,1,1,0.28,0.2576,1.537229906,0.52,1,19,20
4910,01-12-2011,4,0,1,0,4,1,1,0.26,0.2424,1.554979993,0.6,1,9,10
4911,01-12-2011,4,0,2,0,4,1,1,0.26,0.2273,1.56298882,0.56,1,8,9
4912,01-12-2011,4,0,3,0,4,1,1,0.26,0.2424,1.570456949,0.56,1,6,7
4913,01-12-2011,4,0,5,0,4,1,1,0.26,0.2424,1.59294761,0.56,1,23,24
4914,01-12-2011,4,0,6,0,4,1,1,0.24,0.2121,1.587010713,0.65,5,92,97
4915,01-12-2011,4,0,8,0,4,1,1,0.26,0.2273,1.604769087,0.6,15,462,477
4916,01-12-2011,4,0,9,0,4,1,1,0.3,0.2727,1.596293576,0.52,9,215,224
4917,01-12-2011,4,0,10,0,4,1,1,0.32,0.303,-200,0.53,7,86,93
4918,01-12-2011,4,0,12,0,4,1,1,0.36,0.3485,1.516996731,0.46,9,139,148
4919,01-12-2011,4,0,13,0,4,1,1,0.4,0.4091,1.539961076,0.4,17,137,154
4920,01-12-2011,4,0,14,0,4,1,1,0.4,0.4091,1.53754398,0.4,20,130,150
4921,01-12-2011,4,0,15,0,4,1,1,0.4,0.4091,1.580503896,0.4,10,144,154
4922,01-12-2011,4,0,16,0,4,1,1,0.4,0.4091,1.611675758,0.4,9,192,201
4923,01-12-2011,4,0,17,0,4,1,1,0.36,0.3485,1.595105694,0.46,9,409,418
4924,01-12-2011,4,0,18,0,4,1,1,0.36,0.3636,1.599256386,0.43,12,393,405
4925,01-12-2011,4,0,19,0,4,1,1,0.34,0.3485,1.57978908,0.46,9,219,228
4926,01-12-2011,4,0,20,0,4,1,1,0.34,0.3485,1.554003945,0.46,12,178,190
4927,01-12-2011,4,0,21,0,4,1,1,0.3,0.3182,1.534552815,0.61,8,154,162
4928,01-12-2011,4,0,22,0,4,1,1,0.3,0.3333,1.519047094,0.61,5,99,104
4929,01-12-2011,4,0,23,0,4,1,1,0.26,0.2879,1.521993539,0.7,3,70,73
4930,02-12-2011,4,0,0,0,5,1,1,0.26,0.2879,1.529030229,0.7,6,32,38
4931,02-12-2011,4,0,1,0,5,1,1,0.24,0.2879,1.524703802,0.75,1,14,15
4932,02-12-2011,4,0,2,0,5,1,1,0.24,0.2879,1.532111796,0.75,0,10,10
4933,02-12-2011,4,0,3,0,5,1,1,0.22,0.2727,1.532109124,0.8,0,1,1
4934,02-12-2011,4,0,4,0,5,1,1,0.22,0.2727,1.536810284,0.8,0,3,3
4935,02-12-2011,4,0,5,0,5,1,1,0.22,0.2576,1.548127025,0.8,0,23,23
4936,02-12-2011,4,0,6,0,5,1,1,0.22,0.2727,1.551808899,0.8,3,84,87
4937,02-12-2011,4,0,8,0,5,1,1,0.24,0.2879,1.542635733,0.87,13,432,445
4938,02-12-2011,4,0,11,0,5,1,1,0.34,0.3333,1.543708453,0.66,18,142,160
4939,02-12-2011,4,0,12,0,5,1,1,0.36,0.3485,1.566229533,0.57,18,186,204
4940,02-12-2011,4,0,15,0,5,1,1,0.42,0.4242,1.598787643,0.41,24,175,199
4941,02-12-2011,4,0,16,0,5,1,1,0.42,0.4242,1.621289122,0.41,22,254,276
4942,02-12-2011,4,0,17,0,5,1,1,0.42,0.4242,1.591272984,0.38,20,391,411
4943,02-12-2011,4,0,18,0,5,1,1,0.4,0.4091,1.562619345,0.5,10,362,372
4944,02-12-2011,4,0,20,0,5,1,1,0.38,0.3939,1.565028245,0.4,12,178,190
4945,02-12-2011,4,0,21,0,5,1,1,0.34,0.3333,1.583029744,0.49,9,102,111
4946,02-12-2011,4,0,23,0,5,1,1,0.32,0.303,1.593567049,0.53,14,81,95
4947,03-12-2011,4,0,3,0,6,0,1,0.24,0.2424,1.595758152,0.7,4,5,9
4948,03-12-2011,4,0,5,0,6,0,1,0.24,0.2576,1.601204834,0.7,0,6,6
4949,03-12-2011,4,0,7,0,6,0,1,0.22,0.2576,1.589763015,0.75,2,24,26
4950,03-12-2011,4,0,8,0,6,0,1,0.24,0.2576,1.563049178,0.75,1,62,63
4951,03-12-2011,4,0,10,0,6,0,1,0.32,0.3333,1.550476802,0.61,22,173,195
4952,03-12-2011,4,0,11,0,6,0,1,0.32,0.3333,1.524007294,0.57,48,227,275
4953,03-12-2011,4,0,12,0,6,0,1,0.36,0.3788,1.524062855,0.5,78,280,358
4954,03-12-2011,4,0,14,0,6,0,1,0.36,0.3788,1.517988496,0.46,92,251,343
4955,03-12-2011,4,0,15,0,6,0,1,0.38,0.3939,1.503537072,0.46,100,237,337
4956,03-12-2011,4,0,16,0,6,0,1,0.38,0.3939,1.515259726,0.46,75,230,305
4957,03-12-2011,4,0,17,0,6,0,1,0.36,0.3788,1.514054896,0.62,46,186,232
4958,03-12-2011,4,0,21,0,6,0,2,0.3,0.3182,1.514513926,0.61,5,104,109
4959,03-12-2011,4,0,23,0,6,0,1,0.3,0.303,1.517752812,0.7,12,73,85
4960,04-12-2011,4,0,1,0,0,0,1,0.3,0.3182,1.549585807,0.75,20,54,74
4961,04-12-2011,4,0,2,0,0,0,1,0.26,0.303,1.555310803,0.81,11,51,62
4962,04-12-2011,4,0,3,0,0,0,1,0.28,0.3182,1.510451671,0.75,7,34,41
4963,04-12-2011,4,0,8,0,0,0,1,0.26,0.303,1.503105485,0.87,7,48,55
4964,04-12-2011,4,0,10,0,0,0,1,0.32,0.3333,1.505551575,0.81,36,180,216
4965,04-12-2011,4,0,12,0,0,0,1,0.36,0.3485,1.534381902,0.81,82,247,329
4966,04-12-2011,4,0,13,0,0,0,1,0.4,0.4091,1.525458838,0.66,88,269,357
4967,04-12-2011,4,0,14,0,0,0,1,0.42,0.4242,1.550998495,0.62,77,246,323
4968,04-12-2011,4,0,16,0,0,0,1,0.42,0.4242,1.553776922,0.58,64,266,330
4969,04-12-2011,4,0,17,0,0,0,1,0.38,0.3939,1.586775569,0.76,38,207,245
4970,04-12-2011,4,0,18,0,0,0,1,0.38,0.3939,1.607399737,0.71,10,161,171
4971,04-12-2011,4,0,19,0,0,0,1,0.38,0.3939,1.62614977,0.76,15,158,173
4972,04-12-2011,4,0,20,0,0,0,1,0.36,0.3485,1.594589178,0.76,8,116,124
4973,04-12-2011,4,0,22,0,0,0,1,0.34,0.3485,1.561999625,0.87,5,59,64
4974,04-12-2011,4,0,23,0,0,0,1,0.34,0.3485,1.547292162,0.87,3,42,45
4975,05-12-2011,4,0,0,0,1,1,1,0.32,0.3333,1.527683565,0.87,3,21,24
4976,05-12-2011,4,0,1,0,1,1,1,0.32,0.3485,1.499670201,0.87,2,10,12
4977,05-12-2011,4,0,2,0,1,1,1,0.32,0.3485,1.48178775,0.87,0,8,8
4978,05-12-2011,4,0,3,0,1,1,1,0.32,0.3485,1.454604617,0.87,0,2,2
4979,05-12-2011,4,0,7,0,1,1,1,0.32,0.3485,1.426167103,0.9,9,274,283
4980,05-12-2011,4,0,8,0,1,1,1,0.32,0.3485,1.40877163,0.93,12,392,404
4981,05-12-2011,4,0,9,0,1,1,2,0.36,0.3636,1.39357353,0.87,12,178,190
4982,05-12-2011,4,0,10,0,1,1,2,0.36,0.3636,1.404414808,0.87,9,78,87
4983,05-12-2011,4,0,13,0,1,1,2,0.42,0.4242,1.413530206,0.71,18,153,171
4984,05-12-2011,4,0,14,0,1,1,2,0.46,0.4545,1.419263886,0.67,7,126,133
4985,05-12-2011,4,0,15,0,1,1,2,0.46,0.4545,1.451859935,0.72,16,132,148
4986,05-12-2011,4,0,16,0,1,1,1,0.5,0.4848,1.458620065,0.63,10,238,248
4987,05-12-2011,4,0,17,0,1,1,1,0.42,0.4242,1.458976175,0.77,16,430,446
4988,05-12-2011,4,0,18,0,1,1,1,0.44,0.4394,1.473102613,0.77,13,386,399
4989,05-12-2011,4,0,20,0,1,1,2,0.46,0.4545,1.42171564,0.82,15,190,205
4990,05-12-2011,4,0,21,0,1,1,2,0.44,0.4394,1.431758875,0.88,10,166,176
4991,06-12-2011,4,0,0,0,2,1,2,0.5,0.4848,1.429108553,0.77,3,25,28
4992,06-12-2011,4,0,1,0,2,1,2,0.46,0.4545,1.425143145,0.88,2,14,16
4993,06-12-2011,4,0,3,0,2,1,2,0.46,0.4545,1.456191852,0.87,0,3,3
4994,06-12-2011,4,0,4,0,2,1,3,0.46,0.4545,1.486031156,0.88,0,7,7
4995,06-12-2011,4,0,6,0,2,1,2,0.44,0.4394,1.493859877,0.94,5,81,86
4996,06-12-2011,4,0,7,0,2,1,2,0.46,0.4545,1.489947644,0.94,7,227,234
4997,06-12-2011,4,0,8,0,2,1,2,0.46,0.4545,1.478686322,0.94,13,401,414
4998,06-12-2011,4,0,10,0,2,1,3,0.46,0.4545,1.464218778,0.94,6,44,50
4999,06-12-2011,4,0,14,0,2,1,3,0.48,0.4697,1.459184894,1,6,69,75
5000,06-12-2011,4,0,18,0,2,1,2,0.46,0.4545,1.438327744,1,17,287,304
5001,06-12-2011,4,0,19,0,2,1,3,0.46,0.4545,1.430460082,1,10,223,233
5002,06-12-2011,4,0,20,0,2,1,3,0.46,0.4545,1.405782263,1,3,107,110
5003,06-12-2011,4,0,21,0,2,1,2,0.44,0.4394,1.402331198,1,6,108,114
5004,06-12-2011,4,0,22,0,2,1,3,0.46,0.4545,1.388921801,1,5,82,87
5005,06-12-2011,4,0,23,0,2,1,3,0.46,0.4545,1.371437391,1,5,48,53
5006,07-12-2011,4,0,3,0,3,1,3,0.46,0.4545,1.378321634,1,0,3,3
5007,07-12-2011,4,0,4,0,3,1,3,0.46,0.4545,1.378711547,1,0,1,1
5008,07-12-2011,4,0,5,0,3,1,3,0.46,0.4545,1.405361688,1,0,3,3
5009,07-12-2011,4,0,6,0,3,1,3,0.48,0.4697,1.426910868,1,0,18,18
5010,07-12-2011,4,0,7,0,3,1,3,0.44,0.4394,1.449917121,1,3,43,46
5011,07-12-2011,4,0,9,0,3,1,3,0.44,0.4394,1.442303222,1,0,64,64
5012,07-12-2011,4,0,11,0,3,1,3,0.44,0.4394,1.402949546,1,3,47,50
5013,07-12-2011,4,0,12,0,3,1,3,0.44,0.4394,1.428153471,1,4,29,33
5014,07-12-2011,4,0,13,0,3,1,3,0.44,0.4394,1.432901265,1,5,28,33
5015,07-12-2011,4,0,14,0,3,1,3,0.44,0.4394,1.39083842,1,1,24,25
5016,07-12-2011,4,0,16,0,3,1,3,0.42,0.4242,1.354583057,0.94,3,28,31
5017,07-12-2011,4,0,19,0,3,1,3,0.34,0.2879,1.415819195,0.87,2,31,33
5018,07-12-2011,4,0,22,0,3,1,3,0.24,0.197,1.539012299,0.93,0,13,13
5019,07-12-2011,4,0,23,0,3,1,1,0.24,0.2121,1.677425952,0.93,0,16,16
5020,08-12-2011,4,0,2,0,4,1,1,0.28,0.2727,1.658195494,0.65,0,4,4
5021,08-12-2011,4,0,3,0,4,1,1,0.26,0.2273,1.549225923,0.6,0,1,1
5022,08-12-2011,4,0,4,0,4,1,2,0.24,0.197,1.560957178,0.6,0,2,2
5023,08-12-2011,4,0,5,0,4,1,1,0.22,0.2121,1.544233782,0.64,0,12,12
5024,08-12-2011,4,0,6,0,4,1,1,0.22,0.2121,1.525753468,0.55,0,71,71
5025,08-12-2011,4,0,8,0,4,1,1,0.22,0.2121,1.513034698,0.55,11,418,429
5026,08-12-2011,4,0,9,0,4,1,1,0.24,0.2121,1.489984247,0.52,7,218,225
5027,08-12-2011,4,0,10,0,4,1,1,0.26,0.2273,1.449545352,0.52,1,109,110
5028,08-12-2011,4,0,11,0,4,1,1,0.28,0.2727,1.429104061,0.52,6,100,106
5029,08-12-2011,4,0,12,0,4,1,1,0.28,0.2576,1.406657679,0.52,8,148,156
5030,08-12-2011,4,0,17,0,4,1,1,0.3,0.3182,1.405715673,0.49,10,321,331
5031,08-12-2011,4,0,20,0,4,1,1,0.26,0.2727,1.409094485,0.6,5,170,175
5032,08-12-2011,4,0,22,0,4,1,1,0.26,0.2727,1.446986458,0.65,8,84,92
5033,08-12-2011,4,0,23,0,4,1,1,0.24,0.2576,1.499030374,0.7,3,58,61
5034,09-12-2011,4,0,0,0,5,1,1,0.24,0.2879,1.506987342,0.65,8,26,34
5035,09-12-2011,4,0,2,0,5,1,1,0.24,0.2879,1.546658449,0.7,2,10,12
5036,09-12-2011,4,0,4,0,5,1,1,0.22,0.2727,1.541377491,0.8,1,1,2
5037,09-12-2011,4,0,5,0,5,1,1,0.22,0.2727,1.547791234,0.8,0,20,20
5038,09-12-2011,4,0,8,0,5,1,1,0.24,0.2879,1.581144173,0.81,7,378,385
5039,09-12-2011,4,0,9,0,5,1,1,0.26,0.2879,1.493552332,0.81,8,256,264
5040,09-12-2011,4,0,10,0,5,1,2,0.3,0.303,1.44855167,0.7,11,115,126
5041,09-12-2011,4,0,13,0,5,1,1,0.38,0.3939,1.433059642,0.5,27,141,168
5042,09-12-2011,4,0,14,0,5,1,1,0.38,0.3939,1.50219866,0.46,24,163,187
5043,09-12-2011,4,0,15,0,5,1,1,0.38,0.3939,1.538615039,0.46,29,160,189
5044,09-12-2011,4,0,17,0,5,1,1,0.34,0.3485,1.544922185,0.66,10,352,362
5045,09-12-2011,4,0,21,0,5,1,1,0.3,0.3333,1.521830733,0.75,9,131,140
5046,09-12-2011,4,0,22,0,5,1,1,0.28,0.3182,1.475811038,0.87,15,114,129
5047,09-12-2011,4,0,23,0,5,1,1,0.28,0.3182,1.506283128,0.81,6,88,94
5048,10-12-2011,4,0,0,0,6,0,2,0.26,0.2727,1.523609477,0.81,11,66,77
5049,10-12-2011,4,0,2,0,6,0,2,0.28,0.303,1.565698423,0.61,12,48,60
5050,10-12-2011,4,0,4,0,6,0,2,0.26,0.2727,1.518216355,0.65,0,3,3
5051,10-12-2011,4,0,5,0,6,0,1,0.26,0.2576,1.519819065,0.6,0,6,6
5052,10-12-2011,4,0,7,0,6,0,1,0.24,0.2273,1.530480183,0.65,0,11,11
5053,10-12-2011,4,0,8,0,6,0,1,0.26,0.2727,1.496667252,0.65,5,68,73
5054,10-12-2011,4,0,10,0,6,0,1,0.32,0.303,1.503532819,0.57,31,161,192
5055,10-12-2011,4,0,11,0,6,0,1,0.32,0.2879,1.522620276,0.53,44,192,236
5056,10-12-2011,4,0,15,0,6,0,1,0.34,0.303,1.531399738,0.34,60,239,299
5057,10-12-2011,4,0,16,0,6,0,1,0.32,0.2879,1.524066419,0.31,58,183,241
5058,10-12-2011,4,0,19,0,6,0,1,0.26,0.2424,1.480155385,0.38,15,139,154
5059,10-12-2011,4,0,21,0,6,0,1,0.22,0.2121,1.440472864,0.44,4,79,83
5060,10-12-2011,4,0,22,0,6,0,1,0.22,0.2273,1.457563653,0.41,7,88,95
5061,11-12-2011,4,0,0,0,0,0,1,0.2,0.197,1.455482879,0.51,5,69,74
5062,11-12-2011,4,0,1,0,0,0,1,0.16,0.1515,1.448112007,0.59,8,54,62
5063,11-12-2011,4,0,2,0,0,0,1,0.18,0.1667,1.446820229,0.55,5,47,52
5064,11-12-2011,4,0,5,0,0,0,1,0.18,0.2121,1.437025689,0.59,0,6,6
5065,11-12-2011,4,0,8,0,0,0,1,0.16,0.2273,1.446449832,0.69,4,68,72
5066,11-12-2011,4,0,9,0,0,0,1,0.2,0.2576,1.489210297,0.59,19,88,107
5067,11-12-2011,4,0,10,0,0,0,1,0.24,0.2879,1.529597042,0.44,30,164,194
5068,11-12-2011,4,0,11,0,0,0,1,0.26,0.303,1.521935569,0.35,31,166,197
5069,11-12-2011,4,0,13,0,0,0,1,0.3,0.3333,1.503616264,0.31,44,224,268
5070,11-12-2011,4,0,14,0,0,0,1,0.3,0.3333,1.492302324,0.28,44,198,242
5071,11-12-2011,4,0,17,0,0,0,1,0.28,0.3182,1.482659819,0.3,13,150,163
5072,11-12-2011,4,0,18,0,0,0,1,0.24,0.2273,1.472022371,0.48,12,151,163
5073,11-12-2011,4,0,20,0,0,0,1,0.22,0.2424,1.477094069,0.55,10,62,72
5074,11-12-2011,4,0,21,0,0,0,1,0.22,0.2727,1.458603015,0.55,10,53,63
5075,11-12-2011,4,0,22,0,0,0,1,0.22,0.2727,1.449836362,0.55,7,36,43
5076,11-12-2011,4,0,23,0,0,0,1,0.2,0.2576,1.455199447,0.69,4,31,35
5077,12-12-2011,4,0,2,0,1,1,1,0.2,0.2576,1.451914414,0.69,0,4,4
5078,12-12-2011,4,0,4,0,1,1,1,0.18,0.2424,1.48006417,0.74,0,3,3
5079,12-12-2011,4,0,5,0,1,1,1,0.16,0.2273,1.499867092,0.8,0,21,21
5080,12-12-2011,4,0,8,0,1,1,2,0.16,0.1818,1.505602826,0.8,7,378,385
5081,12-12-2011,4,0,12,0,1,1,1,0.28,0.2879,1.534879217,0.52,7,138,145
5082,12-12-2011,4,0,13,0,1,1,2,0.3,0.3182,1.580684014,0.52,13,153,166
5083,12-12-2011,4,0,15,0,1,1,2,0.32,0.3333,1.552968206,0.57,8,124,132
5084,12-12-2011,4,0,16,0,1,1,2,0.32,0.3333,1.435604533,0.57,5,209,214
5085,12-12-2011,4,0,17,0,1,1,2,0.3,0.3333,1.47381125,0.56,7,352,359
5086,12-12-2011,4,0,18,0,1,1,1,0.3,0.3182,1.485983164,0.56,8,349,357
5087,12-12-2011,4,0,19,0,1,1,1,0.28,0.303,1.514690143,0.61,9,232,241
5088,12-12-2011,4,0,20,0,1,1,1,0.3,0.3182,1.519059227,0.56,8,157,165
5089,12-12-2011,4,0,22,0,1,1,1,0.26,0.303,1.557206656,0.7,0,71,71
5090,12-12-2011,4,0,23,0,1,1,1,0.24,0.2879,1.566465028,0.75,3,42,45
5091,13-12-2011,4,0,1,0,2,1,1,0.2,0.2576,1.585606485,0.8,0,4,4
5092,13-12-2011,4,0,2,0,2,1,1,0.2,0.2576,1.595118289,0.8,1,1,2
5093,13-12-2011,4,0,3,0,2,1,1,0.18,0.2424,1.604903981,0.8,0,3,3
5094,13-12-2011,4,0,5,0,2,1,1,0.18,0.2424,1.629844013,0.86,0,20,20
5095,13-12-2011,4,0,7,0,2,1,1,0.16,0.1667,1.607994012,0.8,2,221,223
5096,13-12-2011,4,0,8,0,2,1,1,0.2,0.2273,1.596728142,0.69,9,391,400
5097,13-12-2011,4,0,9,0,2,1,1,0.26,0.2576,1.594040641,0.6,10,223,233
5098,13-12-2011,4,0,10,0,2,1,1,0.3,0.303,1.582760153,0.52,3,99,102
5099,13-12-2011,4,0,12,0,2,1,1,0.36,0.3333,1.595085518,0.43,20,147,167
5100,13-12-2011,4,0,15,0,2,1,1,0.4,0.4091,1.620102797,0.35,7,144,151
5101,13-12-2011,4,0,17,0,2,1,1,0.36,0.3485,1.620970633,0.4,17,381,398
5102,13-12-2011,4,0,18,0,2,1,1,0.34,0.3182,1.616526358,0.42,12,370,382
5103,13-12-2011,4,0,19,0,2,1,1,0.32,0.3182,1.618596833,0.49,5,262,267
5104,13-12-2011,4,0,22,0,2,1,1,0.3,0.303,1.623794076,0.52,5,102,107
5105,14-12-2011,4,0,0,0,3,1,1,0.26,0.303,1.597996477,0.75,0,22,22
5106,14-12-2011,4,0,1,0,3,1,1,0.26,0.303,1.628558528,0.75,0,8,8
5107,14-12-2011,4,0,2,0,3,1,1,0.26,0.303,1.695737857,0.75,0,2,2
